Address 1,Address 2,Address 3,Postcode,Permitted Occupants,Licence Issue Date,Licence Expiry Date,Licence Number,latitude,longitude,geocoded_address,marker-symbol,marker-color
52 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6447,53.3718814,-1.4575548,"52 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
45 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6434,53.3717615,-1.4574877,"45 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
51 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6437,53.3717615,-1.4574877,"51 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
31 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6431,53.3717615,-1.4574877,"31 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
6 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,11-Jun-24,17-Apr-29,6439,53.3715451,-1.4595189,"6 Norfolk Park Rd, Sheffield S2 2RL, UK",home,#16837A
18 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,30-Apr-21,19-Feb-25,5226,53.3718814,-1.4575548,"18 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
28 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,11-Mar-21,19-Feb-25,5105,53.3717615,-1.4574877,"28 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
29 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6430,53.3718814,-1.4575548,"29 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
49 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6429,53.3717615,-1.4574877,"49 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
56 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,12-Jun-24,11-Jun-29,6441,53.3717615,-1.4574877,"56 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
65 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,31-Jan-24,30-Jan-29,6446,53.3717615,-1.4574877,"65 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
1 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,23-Mar-21,04-Mar-25,5138,53.37237349999999,-1.4503589,"1, Norfolk Park Student Residence, 200 Norfolk Park Rd, Sheffield S2 2UF, UK",home,#0F596B
5 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,07-Apr-21,23-Feb-25,5169,53.3715451,-1.4595189,"5 Norfolk Park Rd, Sheffield S2 2RL, UK",home,#0F596B
11 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,25-Feb-21,02-Feb-25,5070,53.3717615,-1.4574877,"11 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
13 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,22-Mar-21,14-Feb-25,5123,53.3717615,-1.4574877,"13 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
15 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,23-Mar-21,04-Mar-25,5144,53.3717615,-1.4574877,"15 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
17 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,23-Mar-21,04-Mar-25,5141,53.3717615,-1.4574877,"17 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
21 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,30-Apr-21,24-Feb-25,5227,53.3717615,-1.4574877,"21 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
22 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,12-Aug-21,04-Mar-25,5422,53.3717615,-1.4574877,"22 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
24 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,30-Mar-21,25-Feb-25,5162,53.3717615,-1.4574877,"24 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
40 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,14-Apr-21,14-Feb-25,5183,53.3717615,-1.4574877,"40 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
42 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,18-Mar-21,02-Feb-25,5128,53.3717615,-1.4574877,"42 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
44 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,19-Feb-21,13-Feb-25,5129,53.3717615,-1.4574877,"44 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
55 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,23-Mar-21,18-Feb-25,5140,53.3718814,-1.4575548,"55 Norfolk Park Rd, Sheffield S2, UK",home,#0F596B
58 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,22-Mar-21,14-Feb-25,5136,53.3717615,-1.4574877,"58 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
60 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,30-Mar-21,10-Feb-25,5166,53.3717615,-1.4574877,"60 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
63 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,26-Mar-21,23-Feb-25,5150,53.3718814,-1.4575548,"63 Norfolk Park Rd, Sheffield S2, UK",home,#0F596B
67 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,19-Mar-21,02-Feb-25,5130,53.3717615,-1.4574877,"67 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
70 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,22-Mar-21,03-Feb-25,5137,53.3718814,-1.4575548,"70 Norfolk Park Rd, Sheffield S2, UK",home,#0F596B
76 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,16-Mar-21,03-Feb-25,5121,53.3717615,-1.4574877,"76 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
16 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,17-Mar-21,14-Feb-25,5124,53.3718814,-1.4575548,"16 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
23 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,11-Jun-24,17-Apr-29,6438,53.3717615,-1.4574877,"23 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
27 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,12-Jun-24,17-Apr-29,6442,53.3718814,-1.4575548,"27 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
54 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,11-Jun-24,18-Apr-29,6440,53.3718814,-1.4575548,"54 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
57 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,12-Jun-24,18-Apr-29,6443,53.3717615,-1.4574877,"57 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
59 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,16-Mar-21,24-Feb-25,5122,53.3717615,-1.4574877,"59 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
103 Norfolk Park Village,200,Norfolk Park Road,S2 2UF,6,04-Jun-21,25-Jan-26,5343,53.37237349999999,-1.4503589,"103, Norfolk Park Student Residence, 200 Norfolk Park Rd, Sheffield S2 2UF, UK",home,#16837A
2 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,09-Mar-21,14-Feb-25,5098,53.37237349999999,-1.4503589,"2, Norfolk Park Student Residence, 200 Norfolk Park Rd, Sheffield S2 2UF, UK",home,#16837A
104 Norfolk Park Village,200,Norfolk Park Road,S2 2UF,6,22-Jul-22,12-Jun-26,5881,53.3722283,-1.4503817,"Unit 104, Park Village, 200 Norfolk Park Rd, Sheffield S2 2UF, UK",home,#16837A
69 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,15-Sep-22,13-Feb-25,5950,53.3717615,-1.4574877,"69 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
68 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,17-May-21,25-Jan-26,5291,53.3718814,-1.4575548,"68 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
33 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,18-Mar-21,23-Feb-25,5125,53.3717615,-1.4574877,"33 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#0F596B
75 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,14-Apr-21,04-Mar-25,5182,53.3718814,-1.4575548,"75 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
46 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,5,30-Apr-21,05-Apr-25,5228,53.3718814,-1.4575548,"46 Norfolk Park Rd, Sheffield S2, UK",home,#0F596B
12 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,04-Nov-22,04-Jan-26,5989,53.3713689,-1.4594344,"12 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
59 Norfolk Park Village,200,Norfolk Park Road,S2 2UA,6,12-Jun-24,18-Apr-29,6444,53.3717615,-1.4574877,"59 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
61 Norfolk Park Student Villag,200,Norfolk Park Road,S2 3QE,6,07-Jun-21,10-Jun-25,5336,53.3717615,-1.4574877,"61 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
39 Norfolk Park Student Villag,200,Norfolk Park Road,S2 3QE,6,10-Aug-21,27-Jan-26,5419,53.3718814,-1.4575548,"39 Norfolk Park Rd, Sheffield S2, UK",home,#16837A
32 Norfolk Park Student Villag,200,Norfolk Park Road,S2 3QE,6,16-Aug-21,08-Dec-25,5429,53.3717615,-1.4574877,"32 Norfolk Park Rd, Sheffield S2 3QE, UK",home,#16837A
84 Norfolk Park Village,200,Norfolk Park Road,S2 2UF,5,03-Apr-24,02-Apr-29,6470,53.37237349999999,-1.4503589,"84, Norfolk Park Student Residence, 200 Norfolk Park Rd, Sheffield S2 2UF, UK",home,#0F596B
,30,Norfolk Road,S2 2SX,8,27-Oct-20,01-Feb-25,4885,53.376953,-1.4578652,"30 Norfolk Rd, Sheffield S2 2SX, UK",home,#48B16D
,79,Norfolk Road,S2 2SZ,8,14-Oct-22,14-Aug-27,5971,53.37471499999999,-1.4526449,"79 Norfolk Rd, Sheffield S2 2SZ, UK",home,#48B16D
,9b,Norfolk Road,S2 2ST,7,19-Apr-21,12-Jan-26,5195,53.37785659999999,-1.458869,"9B Norfolk Rd, Sheffield S2 2ST, UK",home,#1D9A6C
,147,Northfield Road,S10 1QP,5,03-Apr-24,03-Jan-29,6382,53.3885872,-1.5059828,"147 Northfield Rd, Sheffield S10 1QS, UK",home,#0F596B
,4,Northumberland Road,S10 2TT,5,26-Mar-24,11-Dec-28,6359,53.3797574,-1.4899364,"4 Northumberland Rd, Broomhall, Sheffield S10 2TT, UK",home,#0F596B
Ground Floor Flat,7,Northumberland Road,S10 2TT,5,19-Feb-24,18-Feb-29,6454,53.3796488,-1.4907982,"7 Northumberland Rd, Broomhall, Sheffield S10 2TT, UK",home,#0F596B
,15,Northumberland Road,S10 2TT,8,24-Nov-22,18-Jul-27,6065,53.380095,-1.4918976,"15 Northumberland Rd, Broomhall, Sheffield S10 2TT, UK",home,#48B16D
,8,Osberton Place,S11 8XL,6,28-Aug-22,14-Aug-27,5926,53.36573199999999,-1.4978014,"8 Osberton Pl, Sharrow, Sheffield S11 8XL, UK",home,#16837A
,10,Owler Lane,S4 8GA,8,31-Jan-22,03-Aug-26,5655,53.4076581,-1.4504151,"10 Owler Ln, Sheffield S4 8GA, UK",home,#48B16D
,4,Park View Road,S6 2AU,6,14-Dec-21,11-Mar-25,5606,53.405389,-1.4980586,"4 Park View Rd, Sheffield S6 2AU, UK",home,#16837A
,10,Parker's Road,S10 1BN,8,25-Feb-21,09-Jun-25,5073,53.3787657,-1.4991988,"10 Parkers Rd, Sheffield S10 1BN, UK",home,#48B16D
,11,Parker's Road,S10 1BN,8,19-Mar-20,18-Feb-25,4784,53.37862209999999,-1.4996071,"11 Parkers Rd, Sheffield S10, UK",home,#48B16D
,12,Parker's Road,S10 1BN,7,23-Jun-21,10-Jun-25,5355,53.3788273,-1.4993283,"12 Parkers Rd, Sheffield S10 1BN, UK",home,#1D9A6C
,13,Parker's Road,S10 1BN,13,10-Nov-21,05-Mar-26,5576,53.3786157,-1.4997222,"13 Parkers Rd, Sheffield S10 1BN, UK",home,#DEEDCF
,14,Parker's Road,S10 1BN,6,23-Jun-21,17-Jun-25,5356,53.3788381,-1.4993587,"14 Parkers Rd, Sheffield S10 1BN, UK",home,#16837A
,16,Parker's Road,S10 1BN,7,25-Nov-20,08-May-25,4911,53.37889759999999,-1.4994678,"16 Parkers Rd, Sheffield S10 1BN, UK",home,#1D9A6C
,18,Parker's Road,S10 1BN,7,17-May-22,27-Apr-25,5762,53.37893039999999,-1.4995181,"18 Parkers Rd, Sheffield S10, UK",home,#1D9A6C
,26,Parker's Road,S10 1BN,7,05-Jan-21,01-Mar-25,4972,53.37905180000001,-1.4997407,"26 Parkers Rd, Sheffield S10, UK",home,#1D9A6C
,32,Parker's Road,S10 1BN,5,12-Nov-21,15-Mar-25,5542,53.3791988,-1.4999791,"32 Parkers Rd, Sheffield S10 1BN, UK",home,#0F596B
,34,Parker's Road,S10 1BN,5,06-Jun-23,11-Jan-28,6184,53.3792306,-1.5000599,"34 Parkers Rd, Sheffield S10 1BN, UK",home,#0F596B
,42,Parker's Road,S10 1BN,6,01-Nov-21,13-Apr-25,5518,53.3793683,-1.5003055,"42 Parkers Rd, Sheffield S10 1BN, UK",home,#16837A
,5,Parkfield Place,S2 4TH,5,28-Oct-20,27-Oct-25,4878,53.3672184,-1.4727921,"5 Parkfield Pl, Highfield, Sheffield S2 4TH, UK",home,#0F596B
,1,Peel Terrace,S10 2GU,7,29-Mar-24,18-Dec-28,6373,53.3795245,-1.4872742,"1 Peel Ter, Broomhall, Sheffield S10 2GU, UK",home,#1D9A6C
,2,Peel Terrace,S10 2GU,7,01-Apr-24,19-Dec-28,6378,53.379478,-1.4870425,"2 Peel Ter, Broomhall, Sheffield S10 2GU, UK",home,#1D9A6C
,3,Peel Terrace,S10 2GU,7,05-Mar-24,22-Nov-28,6322,53.3795245,-1.4872742,"3 Peel Ter, Broomhall, Sheffield S10 2GU, UK",home,#1D9A6C
The Lancer House,66-70,Penistone Road,S6 3AE,17,23-Nov-21,26-Apr-25,5556,53.3901753,-1.4778857,"Lancer House, 66-70 Penistone Rd, Sheffield S6 3AE, UK",home,#DEEDCF
,7,Penrhyn Road,S11 8UL,5,13-Jul-21,22-Jun-26,5380,53.3660055,-1.5005334,"7 Penrhyn Rd, Sharrow, Sheffield S11 8UL, UK",home,#0F596B
,9,Penrhyn Road,S11 8UL,5,22-Feb-21,19-May-25,5060,53.36605520000001,-1.5005194,"9 Penrhyn Rd, Sharrow, Sheffield S11 8UL, UK",home,#0F596B
,23,Peveril Road,S11 7AP,5,22-Feb-21,17-May-25,5061,53.3666504,-1.5093955,"23 Peveril Rd, Sheffield S11 7AP, UK",home,#0F596B
,49,Pickmere Road,S10 1GY,5,15-Jul-21,31-May-25,5387,53.3841176,-1.5073061,"49 Pickmere Rd, Sheffield S10 1GY, UK",home,#0F596B
,60,Pickmere Road,S10 1GZ,5,10-Feb-23,25-Oct-26,6111,53.3845126,-1.5069475,"60 Pickmere Rd, Sheffield S10 1GZ, UK",home,#0F596B
,13,Pinner Road,S11 8UG,5,30-Aug-22,30-Mar-27,5928,53.36643919999999,-1.502098,"13 Pinner Rd, Sharrow, Sheffield S11 8UG, UK",home,#0F596B
,41,Pinner Road,S11 8UG,5,12-Mar-20,18-Feb-25,4753,53.36592109999999,-1.5022177,"41 Pinner Rd, Sharrow, Sheffield S11 8UG, UK",home,#0F596B
,1,Pisgah House Road,S10 5BJ,5,31-Jan-23,04-Nov-27,6098,53.3792706,-1.5023475,"1 Pisgah House Rd, Sheffield S10 5BJ, UK",home,#0F596B
,525,Pitsmoor Road,S3 9AU,5,31-May-21,30-Mar-26,5329,53.4009125,-1.465052,"525 Pitsmoor Rd, Sheffield S3 9AU, UK",home,#0F596B
,115,Pomona Street,S11 8JN,5,27-Sep-22,23-Nov-26,5955,53.37069020000001,-1.4884112,"115 Pomona St, Sharrow, Sheffield S11 8JN, UK",home,#0F596B
,125,Pomona Street,S11 8JN,5,16-Apr-21,17-May-25,5192,53.37062419999999,-1.4886456,"125 Pomona St, Sharrow, Sheffield S11 8JN, UK",home,#0F596B
,131,Pomona Street,S11 8JN,5,03-Feb-21,02-Jul-25,4996,53.37055969999999,-1.4888337,"131 Pomona St, Sharrow, Sheffield S11 8JN, UK",home,#0F596B
,134,Pomona Street,S11 8JL,5,07-Jul-21,09-Jun-25,5366,53.3711627,-1.4877567,"134 Pomona St, Sharrow, Sheffield S11 8JL, UK",home,#0F596B
,174,Pomona Street,S11 8JL,5,11-Feb-21,31-May-25,5023,53.3707347,-1.4888962,"174 Pomona St, Sharrow, Sheffield S11 8JL, UK",home,#0F596B
,180,Pomona Street,S11 8JL,5,17-Mar-20,03-Feb-25,4769,53.3706922,-1.4891301,"180 Pomona St, Sharrow, Sheffield S11 8JL, UK",home,#0F596B
,182,Pomona Street,S11 8JL,5,18-Mar-20,31-Jan-25,4780,53.3706555,-1.4891233,"182 Pomona St, Sharrow, Sheffield S11 8JL, UK",home,#0F596B
,26,Priestley Street,S2 4DD,5,20-Dec-22,21-Oct-27,6085,53.37117,-1.4649496,"26 Priestley St, Sheffield S2 4DD, UK",home,#0F596B
Flat 1,5,Priory Place,S7 1LS,6,20-Mar-24,18-Dec-28,6390,53.3655359,-1.4816741,"1, 5 Priory Pl, Nether Edge, Sheffield S7 1LS, UK",home,#16837A
"Flat 2, Priory House            ",05-Mar,Priory Place,S7 1LS,5,13-Mar-24,17-Dec-28,6339,53.3656225,-1.4813977,"2 Priory Pl, Nether Edge, Sheffield S7 1LS, UK",home,#0F596B
,19-21,Priory Road,S7 1LW,23,21-Dec-21,10-Aug-26,5624,53.3663003,-1.482687,"Priory Mews, 19-21 Priory Rd, Nether Edge, Sheffield S7 1LW, UK",home,#DEEDCF
,220,Psalter Lane,S11 8UT,5,10-Jun-21,18-Feb-25,5348,53.36381910000001,-1.504175,"220 Psalter Ln, Sheffield S11, UK",home,#0F596B
,270-272,Pye Bank Road,S3 9GS,25,11-Apr-22,13-Oct-26,5734,53.3962277,-1.4681278,"270 Pye Bank Rd, Sheffield S3 9GS, UK",home,#DEEDCF
,154,Queens Road,S2 4DH,5,07-Dec-21,10-Jun-25,5593,53.3709947,-1.4641328,"154 Queens Rd, Sheffield S2 4DH, UK",home,#0F596B
,158,Queens Road,S2 4DH,5,08-Jul-22,29-May-27,5863,53.37091539999999,-1.4641964,"158 Queens Rd, Sheffield S2 4DH, UK",home,#0F596B
,160,Queens Road,S2 4DH,5,16-Aug-21,28-Jan-26,5427,53.3709182,-1.4641611,"160 Queens Rd, Sheffield S2 4DH, UK",home,#0F596B
,276,Queens Road,S2 4DL,5,08-Jul-21,29-Mar-25,5370,53.36852829999999,-1.4657404,"276 Queens Rd, Lowfield, Sheffield S2 4DL, UK",home,#0F596B
,304,Queens Road,S2 4DL,5,27-Oct-21,07-Jul-26,5515,53.3680972,-1.4663992,"304B Queens Rd, Lowfield, Sheffield S2 4DL, UK",home,#0F596B
,306,Queens Road,S2 4DL,5,15-Nov-22,30-Aug-27,6010,53.3680677,-1.466442,"306 Queens Rd, Lowfield, Sheffield S2 4DL, UK",home,#0F596B
,473,Queens Road,S2 4DR,5,17-Jun-22,05-Dec-26,5843,53.3664904,-1.4682641,"473 Queens Rd, Lowfield, Sheffield S2 4DR, UK",home,#0F596B
,3,Ramsey Road,S10 1LR,5,03-Jun-22,12-Dec-26,5812,53.3843446,-1.5009812,"3 Ramsey Rd, Sheffield S10 1LR, UK",home,#0F596B
,5,Ramsey Road,S10 1LR,0,26-Sep-23,03-Jul-28,6248,53.3843632,-1.5009397,"5 Ramsey Rd, Sheffield S10 1LR, UK",home,#0A2F51
,9,Ramsey Road,S10 1LR,5,27-May-22,18-May-25,5796,53.3844219,-1.5010819,"9 Ramsey Rd, Sheffield S10 1LR, UK",home,#0F596B
,31,Ratcliffe Road,S11 8YA,6,28-Mar-23,09-May-25,6160,53.366535,-1.4964849,"31 Ratcliffe Rd, Sharrow, Sheffield S11 8YA, UK",home,#16837A
,9,Raven Road,S7 1SB,5,18-Feb-21,14-Mar-25,5104,53.3598513,-1.4904957,"9 Raven Rd, Nether Edge, Sheffield S7 1SB, UK",home,#0F596B
,23,Raven Road,S7 1SB,5,15-Nov-22,13-Aug-27,6017,53.3595233,-1.4906462,"23 Raven Rd, Nether Edge, Sheffield S7 1SB, UK",home,#0F596B
,4,Redcar Road,S10 1EX,7,14-Dec-21,15-Nov-25,5603,53.3831313,-1.5000907,"4 Redcar Rd, Sheffield S10 1FL, UK",home,#1D9A6C
Hayward House,34,Redcar Road,S10 1EX,10,06-Dec-21,10-Jun-25,5591,53.38230979999999,-1.5008547,"Hayward House, 34 Redcar Rd, Sheffield S10 1EX, UK",home,#ADDAA1
,86,Richmond Road,S13 8TA,8,17-Oct-23,20-Aug-28,6265,53.3705119,-1.3909183,"86 Richmond Rd, Sheffield S13 8TD, UK",home,#48B16D
,131,Rock Street,S3 9JB,7,16-Nov-22,01-Jan-27,6022,53.3934758,-1.4662077,"131 Rock St, Sheffield S3 9JB, UK",home,#1D9A6C
"Apartment 7, Belgravia House    ",2,Rockingham Lane,S1 4FU,5,12-Feb-20,11-Feb-25,4645,53.3803518,-1.4745949,"7, 2 Rockingham Ln, Sheffield City Centre, Sheffield S1 4FU, UK",home,#0F596B
,56,Roebuck Road,S6 3GQ,5,10-Feb-21,27-Apr-25,5016,53.38694109999999,-1.4939788,"56 Roebuck Rd, Sheffield S6 3GQ, UK",home,#0F596B
,63,Roebuck Road,S6 3GQ,5,27-Apr-21,15-Aug-25,5207,53.3867724,-1.4942426,"63 Roebuck Rd, Sheffield S6 3GQ, UK",home,#0F596B
,66,Roebuck Road,S6 3GQ,5,06-Oct-21,26-Jan-26,5486,53.3868942,-1.4943351,"66 Roebuck Rd, Sheffield S6 3GQ, UK",home,#0F596B
,67,Roebuck Road,S6 3GQ,5,26-May-22,09-Aug-26,5790,53.3867298,-1.4943153,"67 Roebuck Rd, Sheffield S6 3GQ, UK",home,#0F596B
,94,Roebuck Road,S6 3GQ,6,26-Jan-22,24-Sep-26,5651,53.3871957,-1.4956524,"94 Roebuck Rd, Sheffield S6 3GQ, UK",home,#16837A
,96,Roebuck Road,S6 3GQ,5,04-Dec-24,23-Apr-29,6461,53.3871895,-1.4957505,"96 Roebuck Rd, Sheffield S6 3GQ, UK",home,#0F596B
,99,Roebuck Road,S6 3GQ,5,11-Sep-23,09-Oct-28,6246,53.3869396,-1.4953486,"99 Roebuck Rd, Sheffield S6 3GQ, UK",home,#0F596B
,2,Rosa Road,S10 1LZ,7,25-Feb-21,10-May-25,5074,53.3856608,-1.4979768,"2 Rosa Rd, Sheffield S10 1LZ, UK",home,#1D9A6C
,3,Rosa Road,S10 1LZ,5,01-Sep-21,26-May-25,5456,53.38568100000001,-1.4985527,"3 Rosa Rd, Sheffield S10 1LZ, UK",home,#0F596B
,4,Rosa Road,S10 1LZ,6,15-Feb-21,10-May-25,5031,53.3856762,-1.4980969,"4 Rosa Rd, Sheffield S10 1LZ, UK",home,#16837A
,6,Rosa Road,S10 1LZ,6,17-Feb-21,17-May-25,5038,53.3856462,-1.4984614,"6 Rosa Rd, Sheffield S10 1LZ, UK",home,#16837A
,10,Rosa Road,S10 1LZ,5,27-Nov-20,27-Apr-25,4918,53.3856446,-1.4986548,"10 Rosa Rd, Sheffield S10 1LZ, UK",home,#0F596B
,11,Rosa Road,S10 1LZ,5,15-Nov-22,17-May-25,6007,53.3854818,-1.4984133,"11 Rosa Rd, Sheffield S10 1LZ, UK",home,#0F596B
,21,Rosa Road,S10 1LZ,5,03-Mar-21,26-May-25,5088,53.38548979999999,-1.4987854,"21 Rosa Rd, Sheffield S10 1LZ, UK",home,#0F596B
,24,Rosa Road,S10 1LZ,5,29-Apr-21,08-Mar-25,5224,53.385647,-1.4988316,"24 Rosa Rd, Sheffield S10 1LZ, UK",home,#0F596B
,26,Rosa Road,S10 1LZ,5,02-Feb-22,01-Feb-27,5667,53.38565389999999,-1.4988426,"26 Rosa Rd, Sheffield S10 1LZ, UK",home,#0F596B
,8,Rosedale Road,S11 8NW,6,09-Jun-22,12-Apr-25,5827,53.3697583,-1.4926039,"8 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#16837A
,14,Rosedale Road,S11 8NW,9,24-May-22,01-Jul-26,5780,53.3696493,-1.4925526,"14 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#74C67A
,16,Rosedale Road,S11 8NW,6,05-Apr-24,09-Jan-29,6385,53.3696355,-1.4925408,"16 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#16837A
,18,Rosedale Road,S11 8NW,5,05-May-21,15-Jun-25,5240,53.36958199999999,-1.4924516,"18 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#0F596B
,20,Rosedale Road,S11 8NW,8,21-May-24,29-Jan-29,6422,53.3695253,-1.4924468,"20 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#48B16D
,24,Rosedale Road,S11 8NW,5,17-Mar-20,01-Feb-25,4766,53.3695106,-1.4923916,"24 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#0F596B
,25,Rosedale Road,S11 8NW,5,24-Aug-21,19-Apr-25,5443,53.369471,-1.492043,"25 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#0F596B
,28,Rosedale Road,S11 8NW,5,20-Mar-20,19-Mar-25,4792,53.3694141,-1.4922909,"28 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#0F596B
,30,Rosedale Road,S11 8NW,5,07-Apr-21,14-Dec-25,5174,53.369366,-1.4923208,"30 Rosedale Rd, Sharrow, Sheffield S11, UK",home,#0F596B
,48,Rosedale Road,S11 8NW,6,10-Jun-21,28-Jun-25,5347,53.36889559999999,-1.4919591,"48 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#16837A
,50,Rosedale Road,S11 8NW,6,02-Jun-22,18-Mar-27,5807,53.368965,-1.4918982,"50 Rosedale Rd, Sharrow, Sheffield S11 8NW, UK",home,#16837A
,3,Roslin Road,S10 1FA,7,06-Apr-20,28-Jun-25,4845,53.380544,-1.5009818,"3 Roslin Rd, Sheffield S10 1FA, UK",home,#1D9A6C
,5,Roslin Road,S10 1FA,9,12-May-21,24-Jan-26,5269,53.3805421,-1.5011331,"5 Roslin Rd, Norton, Sheffield S10 1FA, UK",home,#74C67A
,7,Roslin Road,S10 1FA,6,12-Jan-22,23-Jun-25,5646,53.3805548,-1.5012416,"7 Roslin Rd, Sheffield S10 1FA, UK",home,#16837A
,9,Roslin Road,S10 1FA,6,14-Mar-23,30-Jul-25,6141,53.3805592,-1.5013613,"9 Roslin Rd, Sheffield S10 1FA, UK",home,#16837A
,11,Roslin Road,S10 1FA,8,26-Jan-22,10-Sep-26,5652,53.3805629,-1.5014658,"11 Roslin Rd, Sheffield S10 1FA, UK",home,#48B16D
